line,sid,msg,status,category,reason,rule
189,420,PROTOCOL-ICMP Mobile Host Redirect undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Mobile Host Redirect undefined code""; icode:>0; itype:32; metadata:ruleset community; classtype:misc-activity; sid:420; rev:10; )"
190,421,PROTOCOL-ICMP Mobile Registration Reply,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Mobile Registration Reply""; icode:0; itype:36; metadata:ruleset community; classtype:misc-activity; sid:421; rev:8; )"
191,422,PROTOCOL-ICMP Mobile Registration Reply undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Mobile Registration Reply undefined code""; icode:>0; itype:36; metadata:ruleset community; classtype:misc-activity; sid:422; rev:10; )"
192,423,PROTOCOL-ICMP Mobile Registration Request,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Mobile Registration Request""; icode:0; itype:35; metadata:ruleset community; classtype:misc-activity; sid:423; rev:8; )"
193,424,PROTOCOL-ICMP Mobile Registration Request undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Mobile Registration Request undefined code""; icode:>0; itype:35; metadata:ruleset community; classtype:misc-activity; sid:424; rev:10; )"
194,425,PROTOCOL-ICMP Parameter Problem Bad Length,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Parameter Problem Bad Length""; icode:2; itype:12; metadata:ruleset community; classtype:misc-activity; sid:425; rev:9; )"
195,426,PROTOCOL-ICMP Parameter Problem Missing a Required Option,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Parameter Problem Missing a Required Option""; icode:1; itype:12; metadata:ruleset community; classtype:misc-activity; sid:426; rev:10; )"
196,427,PROTOCOL-ICMP Parameter Problem Unspecified Error,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Parameter Problem Unspecified Error""; icode:0; itype:12; metadata:ruleset community; classtype:misc-activity; sid:427; rev:9; )"
197,428,PROTOCOL-ICMP Parameter Problem undefined Code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Parameter Problem undefined Code""; icode:>2; itype:12; metadata:ruleset community; classtype:misc-activity; sid:428; rev:10; )"
198,429,PROTOCOL-ICMP Photuris Reserved,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Photuris Reserved""; icode:0; itype:40; metadata:ruleset community; classtype:misc-activity; sid:429; rev:9; )"
199,430,PROTOCOL-ICMP Photuris Unknown Security Parameters Index,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Photuris Unknown Security Parameters Index""; icode:1; itype:40; metadata:ruleset community; classtype:misc-activity; sid:430; rev:9; )"
200,431,"PROTOCOL-ICMP Photuris Valid Security Parameters, But Authentication Failed",included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Photuris Valid Security Parameters, But Authentication Failed""; icode:2; itype:40; metadata:ruleset community; classtype:misc-activity; sid:431; rev:9; )"
201,432,"PROTOCOL-ICMP Photuris Valid Security Parameters, But Decryption Failed",included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Photuris Valid Security Parameters, But Decryption Failed""; icode:3; itype:40; metadata:ruleset community; classtype:misc-activity; sid:432; rev:9; )"
202,433,PROTOCOL-ICMP Photuris undefined code!,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Photuris undefined code!""; icode:>3; itype:40; metadata:ruleset community; classtype:misc-activity; sid:433; rev:11; )"
203,436,PROTOCOL-ICMP Redirect for TOS and Host,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Redirect for TOS and Host""; icode:3; itype:5; metadata:ruleset community; reference:cve,1999-0265; classtype:misc-activity; sid:436; rev:10; )"
204,437,PROTOCOL-ICMP Redirect for TOS and Network,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Redirect for TOS and Network""; icode:2; itype:5; metadata:ruleset community; reference:cve,1999-0265; classtype:misc-activity; sid:437; rev:10; )"
205,438,PROTOCOL-ICMP Redirect undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Redirect undefined code""; icode:>3; itype:5; metadata:ruleset community; reference:cve,1999-0265; classtype:misc-activity; sid:438; rev:13; )"
206,439,PROTOCOL-ICMP Reserved for Security Type 19,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Reserved for Security Type 19""; icode:0; itype:19; metadata:ruleset community; classtype:misc-activity; sid:439; rev:9; )"
207,440,PROTOCOL-ICMP Reserved for Security Type 19 undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Reserved for Security Type 19 undefined code""; icode:>0; itype:19; metadata:ruleset community; classtype:misc-activity; sid:440; rev:10; )"
208,441,PROTOCOL-ICMP Router Advertisement,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Router Advertisement""; icode:0; itype:9; metadata:ruleset community; classtype:misc-activity; sid:441; rev:10; )"
209,443,PROTOCOL-ICMP Router Selection,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Router Selection""; icode:0; itype:10; metadata:ruleset community; classtype:misc-activity; sid:443; rev:9; )"
210,445,PROTOCOL-ICMP SKIP,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP SKIP""; icode:0; itype:39; metadata:ruleset community; classtype:misc-activity; sid:445; rev:8; )"
211,446,PROTOCOL-ICMP SKIP undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP SKIP undefined code""; icode:>0; itype:39; metadata:ruleset community; classtype:misc-activity; sid:446; rev:10; )"
212,448,PROTOCOL-ICMP Source Quench undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Source Quench undefined code""; icode:>0; itype:4; metadata:ruleset community; classtype:misc-activity; sid:448; rev:10; )"
213,449,PROTOCOL-ICMP Time-To-Live Exceeded in Transit,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $HOME_NET any -> $EXTERNAL_NET any ( msg:""PROTOCOL-ICMP Time-To-Live Exceeded in Transit""; icode:0; itype:11; metadata:ruleset community; classtype:misc-activity; sid:449; rev:9; )"
214,450,PROTOCOL-ICMP Time-To-Live Exceeded in Transit undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $HOME_NET any -> $EXTERNAL_NET any ( msg:""PROTOCOL-ICMP Time-To-Live Exceeded in Transit undefined code""; icode:>1; itype:11; metadata:ruleset community; classtype:misc-activity; sid:450; rev:11; )"
215,451,PROTOCOL-ICMP Timestamp Reply,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Timestamp Reply""; icode:0; itype:14; metadata:ruleset community; classtype:misc-activity; sid:451; rev:8; )"
216,452,PROTOCOL-ICMP Timestamp Reply undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Timestamp Reply undefined code""; icode:>0; itype:14; metadata:ruleset community; classtype:misc-activity; sid:452; rev:10; )"
217,453,PROTOCOL-ICMP Timestamp Request,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Timestamp Request""; icode:0; itype:13; metadata:ruleset community; classtype:misc-activity; sid:453; rev:8; )"
218,454,PROTOCOL-ICMP Timestamp Request undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Timestamp Request undefined code""; icode:>0; itype:13; metadata:ruleset community; classtype:misc-activity; sid:454; rev:10; )"
219,456,PROTOCOL-ICMP Traceroute,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Traceroute""; icode:0; itype:30; metadata:ruleset community; classtype:misc-activity; sid:456; rev:8; )"
220,457,PROTOCOL-ICMP Traceroute undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP Traceroute undefined code""; icode:>0; itype:30; metadata:ruleset community; classtype:misc-activity; sid:457; rev:10; )"
221,458,PROTOCOL-ICMP unassigned type 1,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP unassigned type 1""; icode:0; itype:1; metadata:ruleset community; classtype:misc-activity; sid:458; rev:12; )"
222,459,PROTOCOL-ICMP unassigned type 1 undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP unassigned type 1 undefined code""; itype:1; metadata:ruleset community; classtype:misc-activity; sid:459; rev:12; )"
223,460,PROTOCOL-ICMP unassigned type 2,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP unassigned type 2""; icode:0; itype:2; metadata:ruleset community; classtype:misc-activity; sid:460; rev:12; )"
224,461,PROTOCOL-ICMP unassigned type 2 undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP unassigned type 2 undefined code""; itype:2; metadata:ruleset community; classtype:misc-activity; sid:461; rev:12; )"
225,462,PROTOCOL-ICMP unassigned type 7,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP unassigned type 7""; icode:0; itype:7; metadata:ruleset community; classtype:misc-activity; sid:462; rev:12; )"
226,463,PROTOCOL-ICMP unassigned type 7 undefined code,included,behavior_header,"usa apenas cabecalho, fluxo, flags ou metadados do pacote","alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP unassigned type 7 undefined code""; itype:7; metadata:ruleset community; reference:cve,1999-0454; classtype:misc-activity; sid:463; rev:14; )"
227,465,PROTOCOL-ICMP ISS Pinger,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP ISS Pinger""; itype:8; content:""ISSPNGRQ"",depth 32; metadata:ruleset community; classtype:attempted-recon; sid:465; rev:8; )"
228,466,PROTOCOL-ICMP L3retriever Ping,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP L3retriever Ping""; icode:0; itype:8; content:""ABCDEFGHIJKLMNOPQRSTUVWABCDEFGHI"",depth 32; metadata:ruleset community; classtype:attempted-recon; sid:466; rev:9; )"
232,480,PROTOCOL-ICMP PING speedera,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP PING speedera""; itype:8; content:""89|3A 3B|<=>?"",depth 100; metadata:ruleset community; classtype:misc-activity; sid:480; rev:9; )"
233,481,PROTOCOL-ICMP TJPingPro1.1Build 2 Windows,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP TJPingPro1.1Build 2 Windows""; itype:8; content:""TJPingPro by Jim"",depth 32; metadata:ruleset community; classtype:misc-activity; sid:481; rev:10; )"
234,482,PROTOCOL-ICMP PING WhatsupGold Windows,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP PING WhatsupGold Windows""; itype:8; content:""WhatsUp - A Netw"",depth 32; metadata:ruleset community; classtype:misc-activity; sid:482; rev:10; )"
235,483,PROTOCOL-ICMP PING CyberKit 2.2 Windows,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP PING CyberKit 2.2 Windows""; itype:8; content:""|AA AA AA AA AA AA AA AA AA AA AA AA AA AA AA AA|"",depth 32; metadata:ruleset community; classtype:misc-activity; sid:483; rev:10; )"
236,484,PROTOCOL-ICMP PING Sniffer Pro/NetXRay network scan,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert icmp $EXTERNAL_NET any -> $HOME_NET any ( msg:""PROTOCOL-ICMP PING Sniffer Pro/NetXRay network scan""; itype:8; content:""Cinco Network, Inc."",depth 32; metadata:ruleset community; classtype:misc-activity; sid:484; rev:8; )"
246,505,SERVER-OTHER Insecure TIMBUKTU Password,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HOME_NET 1417 ( msg:""SERVER-OTHER Insecure TIMBUKTU Password""; flow:to_server,established; content:""|05 00|>"",depth 16; metadata:ruleset community; classtype:bad-unknown; sid:505; rev:9; )"
249,509,SERVER-WEBAPP PCCS mysql database admin tool access,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS ( msg:""SERVER-WEBAPP PCCS mysql database admin tool access""; flow:to_server,established; content:""pccsmysqladm/incs/dbconnect.inc"",depth 36,nocase; metadata:ruleset community; service:http; reference:bugtraq,1557; reference:cve,2000-0707; reference:nessus,10783; classtype:web-application-attack; sid:509; rev:18; )"
251,512,PUA-OTHER PCAnywhere Failed Login,included,"behavior_header,payload_positioned",combina cabecalho/fluxo com payload posicionado; todos os contents possuem offset/depth/distance/within,"alert tcp $HOME_NET 5631:5632 -> $EXTERNAL_NET any ( msg:""PUA-OTHER PCAnywhere Failed Login""; flow:to_client,established; content:""Invalid login"",depth 16; metadata:ruleset community; classtype:unsuccessful-user; sid:512; rev:9; )"
